"","AC013264.2","AGER","AGR3","ANXA3","C11orf88","C11orf97","C12orf75","C1orf194","C20orf85","C2orf40","C5orf49","C9orf116","C9orf24","CAPSL","CATSPERD","CCDC78","CCNL1","CFAP126","DNAAF1","DYNLRB2","EFCAB1","FABP6","FAM183A","FAM229B","FAM92B","FXYD3","GAS6","HOPX","IGF2","LRRC46","LRRIQ1","MALL","MORN5","MS4A8","MT-ND5","NEAT1","NUPR1","OMG","PIFO","PIGR","RNASE1","ROPN1L","RP11-356K23.1","RPS4Y1","RSPH1","RSPH9","RTKN2","S100A14","SFTPC","SFTPD","SLPI","SNTN","TMEM190","TNNC1","UPK3B","ZMYND10","class"
"OMG",0.00767991385898518,0.000404280328037935,0.00110305613739394,0.000648551959212959,0.00593645194071214,0.00301589520083986,0.00226576586947682,0.00197502821067746,0.00187341590331445,0.00218082651646801,0.00169046591108185,0.00284965696439132,0.00320639991278113,0.00511820838202891,0.00796038570530913,0.00243742706003807,0.00208204885548678,0.00275713708583099,0.00289870601510394,0.00202468499313202,0.0045587456690049,0.00217895346535826,0.00218428469716415,0.00351048376555398,0.00814193673456171,0.00129328063244468,0.0021713650233893,0.00388023447019267,0.00131295879705395,0.00755839744386549,0.00252293457004317,0.000898717265619957,0.00753461855078789,0.00148688204371539,0.015751975418255,0.00564443186221693,0.00175567459261536,0,0.00219947666240925,0.00231808573361339,0.00182611594055949,0.00433060533244651,0.0124915162945242,0.00261999150994798,0.00121429911882893,0.00592165030054115,0.000166630686688098,0.000574110335250105,0.00137856218478918,0.000533184364538114,0.00129271135089476,0.0026420449771825,0.0120398719345127,0.000647024180705693,0.000213287080642466,0.00236745071921679,0.00116926113773293
"PIFO",0.0161807308101458,0.00360106013897043,0.0140049689659125,0.00483536146122937,0.0253186148388287,0.0119278108684853,0.0104177796564258,0.0125731326278632,0.0258714240118552,0.0103939012083353,0.00839428101172667,0.0146952331448412,0.0208424422005743,0.0037538666581884,0.00820062350923125,0.00402503540330454,0.0100055421164657,0.0207258589296876,0.0113178591155054,0.0123830518669648,0.00760113116704595,0.023425154661833,0.0218037119109476,0.00548420219596257,0.00509844245193698,0.00732857221816411,0.00537032595359056,0.0255343688747302,0.00487928567427149,0.0144506072355807,0.0153308690364402,0.0116014639164607,0.0206732356468149,0.00403641297557011,0.00813472136249398,0.0102095726163749,0.00326279588186537,0.0109539457673383,0,0.0043669579422903,0.00834383778058553,0.0100285349988372,0.00750191403316007,0.00574021662213324,0.01765682138336,0.0207796660134886,0.00270477861773624,0.00700684800056484,0.00319057544330285,0.00177944188624007,0.00430147758743364,0.0145553544406721,0.00653473816254814,0.00442659565743105,0.00191145107264009,0.0100542397029768,0.00801345450660436
"PIGR",0.00423334105411022,0.0201057593630978,0.0743147744552825,0.0201975905712011,0.00183250478498461,0.00303944724184153,0.00624058750166729,0.00127401374561441,0.000782683631950803,0.00161726640050481,0.00247759564444457,0.00475271970501907,0.00140334675403926,0.0032457055578229,0.00221747607599604,0.00242352874491567,0.024682382256871,0.00463241137243711,0.00110438300991544,0.00346663035152893,0.00374297225600865,0.0041653451101871,0.00126698989997928,0.00883444952715402,0.00353302456638953,0.0391526208707275,0.0223920497830096,0.0219258722717992,0.0193396852081156,0.00325731002721363,0.0027282839486625,0.0204379911155398,0.00120330675532275,0.00636342968620388,0.0288567444795145,0.0215076304465438,0.0844507079654124,0.00373900804753386,0.00882432136249907,0,0.0294086397065306,0.00289936366566292,0.00190928424087359,0.0241282084712112,0.00264046162566128,0.00394353685798014,0.00970816123033454,0.0297969660873542,0.0925528005061591,0.0954056478664799,0.147901949305115,0.00225036039986494,0.00265981290123753,0.0225106206295859,0.00996036081251186,0.00483724028497924,0.0640226393559762
"RNASE1",0.0042903222338916,0.0286708224145359,0.0484196116430441,0.0403455037539241,0.00206399990621479,0.00209337278022899,0.0124487189441496,0.00299762360937998,0.0044132941656182,0.00221072149316543,0.00657995824251989,0.011053884405263,0.00340479798825764,0.00490392110608957,0.00212711109064006,0.00602259131112426,0.0598132111987444,0.00672322719178016,0.00410061946152854,0.00290041960109026,0.00222305903742908,0.00716146250943443,0.00234590158715532,0.0142031385511375,0.003102591695698,0.0449743233771193,0.0357603300742399,0.0408110973676007,0.0434321589817549,0.0054294629009406,0.00875045863169929,0.0474185528173032,0.00184961984315533,0.00513056877047625,0.0522618611755547,0.0621822426870358,0.0377706760667767,0.0051019347224642,0.0141739840981458,0.0421743603636773,0,0.00299436519138793,0.00207258571244906,0.0394414635250098,0.00848343227060611,0.00340339743751719,0.026387764509318,0.0409330916611572,0.0494290909099835,0.0519382383927823,0.0556498087590363,0.00313053437723775,0.00179102075905114,0.0361079680454687,0.0321845107641886,0.00537717923562098,0.0374113731238943
"ROPN1L",0.0360448590123217,0.00045009025936505,0.00135673319187859,0.000427934332901035,0.013636682493953,0.0254137568808916,0.0113951098987609,0.026458454376498,0.016358434672491,0.0223986161698461,0.0241568359764888,0.0167628933016385,0.0167950097806324,0.0295927329477376,0.0198699339431077,0.0249869753341561,0.00152428363184459,0.0255032864609137,0.0150293702491212,0.016632914066659,0.0374498270574334,0.00943740678810466,0.0093557336357393,0.02173588298912,0.0132357454540411,0.00092141045743568,0.00181522537234392,0.00527380829361511,0.000438668038568581,0.0181337456752177,0.00906961242591028,0.00230623268909624,0.034370370684412,0.00854109687594491,0.0007270470508793,0.000658793964266007,0.00151228949746395,0.0173525479968481,0.0126868603835314,0.00107921980039137,0.00264963507321933,0,0.01132114783996,0.00144906421391708,0.0290399670008241,0.012354109584804,0.000137613604242337,0.00109820687862542,0.00172109950663847,0.000631197284186602,0.00113124104170407,0.0243009531995536,0.0357728722426149,0.00120081721662385,0.000180964286643935,0.023963109817565,0.000779238923881756
"RP11-356K23.1",0.0210072841596994,0.000158694026603339,0.000683715077494743,0.000473930654249597,0.0259379501047995,0.0138335812525056,0.00700720765831043,0.00553086368334261,0.0110564489878729,0.0259250063253368,0.00650416052767593,0.00571501035767891,0.0073556931704718,0.0268086636210327,0.0152038159828746,0.0099306606215871,0.00203339741011622,0.00699256167380545,0.00999979865287349,0.00834365982562065,0.0252766901806615,0.00583037889611535,0.0100069088544333,0.0134396671816487,0.0160348215143061,0.000930298850415534,0.00220834415830329,0.00589558551598067,0.000325103400180747,0.0377876080922608,0.00979835588189777,0.000632033477957939,0.0383773108686106,0.0117618507162771,0.00163553259889782,0.000661990458317089,0.00107202168019253,0.0600428406836574,0.0103824689237397,0.00112634744605649,0.00370130206252333,0.0100531753799787,0,0.00152357849571865,0.00748239064869382,0.00737347565900352,7.06231690112936e-05,0.00125496653832181,0.00135689284699498,0.000376764739364205,0.00102578737458396,0.0300582494659369,0.0259664199686145,0.000515340454817548,0.000443378655026647,0.00560932550688054,0.000711831600334725
"RPS4Y1",0.00403575240480339,0.0136109105920426,0.0337803401406756,0.0268002383716021,0.00186388669535291,0.00340518112030874,0.0124587633085553,0.0017330880099246,0.000805208646353315,0.00240214471316162,0.00627544993295834,0.00933373550537047,0.00187464328182755,0.00443772700185748,0.00394601875151482,0.00421918380307098,0.0504657597662388,0.00703862563694408,0.00425588452831025,0.00472587698716594,0.00512687350360346,0.00665385947424098,0.00125393559514743,0.0149259807299216,0.00405462591000273,0.0336834618229108,0.0230460214094131,0.0335346573548982,0.24920480564257,0.0118588447122347,0.00787431094468568,0.0538988225225669,0.00206212383831376,0.00475658985702635,0.0526632572279863,0.0480035880867192,0.0172137645584823,0.00481671154209288,0.0121200738498671,0.020941519567083,0.0352662820635138,0.00294820560905311,0.00378216212827966,0,0.00598763081497936,0.0060605729125742,0.0142652480666061,0.0528929913771384,0.0218510245970282,0.0155163513470723,0.0252471861603485,0.0029551954694712,0.00605464734929134,0.0287903668311858,0.0229138064917179,0.00519779515409038,0.0118476314785928
"RSPH1",0.0641464731850874,0.00146514544905074,0.0118956103256003,0.00467754636972965,0.0598413869741522,0.048206530327641,0.0472096388276999,0.0771827235365528,0.070566122116627,0.0571200288359708,0.0659362080526803,0.058744922031569,0.0722411850776176,0.0803884268264926,0.0634316195335666,0.0578868489670811,0.00654174038004062,0.0472244464585887,0.0495261547126614,0.0529739200717724,0.0677550094671082,0.0493220327338383,0.0747099295891234,0.0677782993685285,0.0423152660161669,0.00749799474873156,0.00400344921897165,0.0253466275321447,0.00672887938083512,0.0667316049837928,0.0683523625783115,0.019574721072518,0.0838486978180312,0.0455248847236304,0.00611465896723312,0.00559968974865397,0.00298567272891729,0.0569093086312191,0.0494115190850153,0.00409650423527758,0.0242769536409698,0.0703583077348415,0.0649659945749323,0.00553184211502835,0,0.0598539654757969,0.00211267887077995,0.0215732522042525,0.00602907722811263,0.00517638312853006,0.00475829795241372,0.0486524534083507,0.071926475821926,0.00333862437828843,0.00198565269987713,0.0734523601201474,0.00459683430070978
"RSPH9",0.00730530702389953,0.000927241308775569,0.00188344725706916,0.000917081875105314,0.00525893007552361,0.00582572660932833,0.00719508395304953,0.00320651351845307,0.00252044071054729,0.00645610199731938,0.005129649418448,0.00260101649944549,0.00345505374964668,0.0137303415698586,0.00642610077271924,0.00584331327640673,0.00228213154375205,0.0131382620223034,0.00582282771520346,0.0163281029203415,0.00914624799204096,0.00553416141082902,0.00243100442070056,0.00832483221419113,0.00548094039787159,0.00114098349823605,0.00176887465575936,0.00155386708970246,0.00226144917430222,0.00520201766944605,0.00365084031532104,0.00174610067457555,0.00565191663484496,0.00533262033110863,0.00348358099739668,0.00181453934370852,0.000917292519194292,0.0120746281899262,0.00574347167987314,0.00228832951473254,0.00182562689468476,0.0062662894781023,0.00523686823107914,0.00223922733606108,0.00351421051518413,0,0.000216949508252786,0.00383642206197978,0.00181854570294195,0.000709069307017415,0.0021784514070426,0.00639050781486903,0.0494387761882168,0.000992764887964313,0.000252159940063333,0.00977230960553657,0.000937786321542646
"RTKN2",0.000516059048684542,0.182033044153148,0.00662943834655096,0.0978325474882348,0.000172010657207832,2.18913663282835e-05,0.000857064077773625,8.55592319692467e-05,0.000432861206755414,0.000114691332376312,0.000804150587952399,0.00106479101299999,0.000342066567792775,4.02699192987696e-05,4.74453557124225e-05,7.45296022291618e-05,0.00880630372355015,0.00040960887416118,0.000261096201992242,0.00010055675719911,5.57681439609426e-05,0.000297403202071003,0.000157758970600153,0.00455776928820934,0.000885168572767266,0.0121958093614486,0.0813557700878166,0.00912424300109787,0.0108222943692487,0.000360030337441437,0.0017975909373467,0.0231559179478827,0.00156451035174449,0.000113845018189225,0.00997134742940158,0.00763705092016313,0.00709842758366524,9.68403550295478e-05,0.00169778978688418,0.00759278390402862,0.00694819695314253,0.000116017033335006,1.45095343980973e-05,0.0134801331386099,0.00103671188275544,0.000151185663240185,0,0.0135187250265342,0.00605100457290325,0.00357092340868719,0.0108841042960109,0.000424161829178631,0.000414525348669552,0.0849066613027084,0.117608213041451,0.000324762264855402,0.0151268423010396
"S100A14",0.00232207321279887,0.0134283880429567,0.0418312428050193,0.0264301551287263,0.00141300424370038,0.00141117170329645,0.0123752015209374,0.00299704116767319,0.00323244814564394,0.00423978394962097,0.00737561533307609,0.00898426584208318,0.00355667419644484,0.00275514836637409,0.00199579921153796,0.00304246515284508,0.0482401699655298,0.00514722130665575,0.00286769756242976,0.00327115342409396,0.00263401578779274,0.00532396047361109,0.00240860129269381,0.012886921957379,0.00379872249081612,0.0462780928860528,0.0220253154122927,0.0535431648146054,0.0358856770556016,0.00315006301675602,0.00753673161252879,0.0552910467605651,0.00162900298683046,0.00605617366954097,0.0373505799767071,0.0498649170392413,0.0163056179856616,0.00241994804525162,0.0126490863776767,0.0233581686303001,0.0282128945861176,0.00163297477765726,0.00118857423754223,0.0555590832174778,0.0102161203311041,0.00679189316353903,0.0150596064370314,0,0.0251358685776641,0.0195424556603462,0.0358754163169097,0.00235070432175139,0.00148243920673273,0.0270617255148239,0.0241164761954789,0.00574036752376861,0.0215647979131219
"SFTPC",0.00617559651804969,0.0272297407521526,0.0642479717457628,0.0390566943857077,0.003346119969126,0.00536458666121801,0.0138805269995262,0.00343333945689223,0.00196906565948178,0.00438984221075841,0.00532306581673699,0.013661945022019,0.00300964656760008,0.0061006373302423,0.00399220563228527,0.00596391308546626,0.0495284173144409,0.00815275827004542,0.00666944493228412,0.00493927051530388,0.00561573612918423,0.00858217204709365,0.00265765100569384,0.0150764144925146,0.00447507104744244,0.0573751320388481,0.0511204369242539,0.0363950037076467,0.0579908392945804,0.00742614272269707,0.00887896459272351,0.0482357903832938,0.0040489847134694,0.00621746894992056,0.0560742430793229,0.0553060199894152,0.153848453615299,0.0134106820240369,0.0132527680390701,0.125798382105288,0.0811123724309733,0.0138208727596703,0.00444450698374316,0.0523988756830293,0.00948283836855278,0.0114205963325145,0.0200879926876789,0.0608468633572588,0,0.270387135426364,0.141095360467145,0.0044118721051103,0.0050621807308015,0.0362913115236339,0.0380100227479889,0.00675208192627178,0.137217573861291
"SFTPD",0.00305163737288302,0.0233894340468618,0.0719394349656511,0.02226704242533,0.000753688950553374,0.000430211213731141,0.00757285579114512,0.0019215242659982,0.000842078528888206,0.00115128386132715,0.00288173239600534,0.00546808928082256,0.00171182931484247,0.000964900128761284,0.00129884179883414,0.00157534074997218,0.0279611537762884,0.00265020894433354,0.00151156197357204,0.0028385577890443,0.000950919079927656,0.00303020456349438,0.00176409839099152,0.0104185625110357,0.0007882540030312,0.0340970583586571,0.0311639553552388,0.0215032043477701,0.0238708091863124,0.00211377529031175,0.00364080670274991,0.024626254147774,0.00163087230015662,0.00252447271871889,0.0287964251722652,0.0366992300039809,0.167664965369426,0.00380236000294065,0.00841156477736795,0.109402005178616,0.0617452205200211,0.00100751588435547,0.000373612160240823,0.035914189968899,0.00396429930453991,0.00293111442322376,0.013595820254332,0.0301942849257317,0.216869382653167,0,0.122960824329541,0.00114624481948216,0.000705266323098923,0.0331843007427197,0.0140506195994528,0.00528956894941888,0.0623444265739973
"SLPI",0.0115101617689464,0.0268651420632298,0.102701088293684,0.0342956541254303,0.00398788059824609,0.00614220967937703,0.0119164250261895,0.00237279979182573,0.00165156620135683,0.00365189666260867,0.00415438098247502,0.00960478011760529,0.00146771096780315,0.00514293707289662,0.00370166947082604,0.00495794109750981,0.0373068003740219,0.00637350053540549,0.00474695666195523,0.00390724567839871,0.0039063681211129,0.00924653696124608,0.00117039824933964,0.0153102702804996,0.00408921009688635,0.0959545069536832,0.0413250525321108,0.036805271792425,0.0443628276153709,0.00855502281385147,0.00910125571000225,0.0399462016246993,0.00371702442810743,0.00929562024812688,0.0440500283283042,0.0438462038442273,0.111496603205039,0.00800148115090564,0.0112398192923837,0.208506249613702,0.0846266921765082,0.00428176269290575,0.00396229143798173,0.0440951786078379,0.00653970378246185,0.00725110719844611,0.0244769011593832,0.0601505662885327,0.139076915584249,0.1566962955644,0,0.00321736915587694,0.0072422948748261,0.032690665480668,0.0330948203238358,0.00588291171928375,0.1093284145245
"SNTN",0.0101874009540732,0.00043550182500239,0.003455381284792,0.00162076441641814,0.0187848880360097,0.0432739475766627,0.0364654604181481,0.0299565728818234,0.0219200878546786,0.0245002909396661,0.0325696977528327,0.0218394109105675,0.0297896799159572,0.0177219161052151,0.0305857241951061,0.0375875529584408,0.00323300189132879,0.0252188500739437,0.0310108214197508,0.0323200574652857,0.0173247034066666,0.0178266492278914,0.0322259107069648,0.0188919340312214,0.0163343352911815,0.00252098344390677,0.00265944607319445,0.00979005296849913,0.00284056032964071,0.0474104277153519,0.0181038073007274,0.00563154496111929,0.0234474821423263,0.0352729001725915,0.00260389299363264,0.00238910314617551,0.00204974095311886,0.0155339025486737,0.022556451069526,0.00216480819148572,0.0141127192322556,0.0491732320464279,0.0498448914188374,0.00240586405721384,0.0323246809566737,0.0153151271919311,0.000442707429957694,0.00432105492609951,0.00186604957981545,0.00103275121175065,0.00136310539903903,0,0.0351696300651443,0.00126530164634538,0.000705187128679128,0.0275211771788805,0.00260159201841115
"TMEM190",0.00410133777246244,0.00029084300016676,0.000284483816058839,0.000588469594394182,0.00332744772327089,0.0175526470721207,0.00345930914004548,0.00149375256254627,0.00251253715835344,0.00588518320395559,0.00184925969545552,0.00156844649232058,0.001362014302954,0.00489138921662112,0.00459264115685399,0.00564225236869401,0.00140857356340002,0.00545232700271118,0.00346285396828861,0.00303858111852131,0.00889734623954674,0.00403593046544841,0.00120557730795361,0.00659606821674338,0.00426556769218126,0.000743514450030743,0.00142316928014386,0.00231582830736262,0.000531870651808868,0.00750999730459252,0.00250659005403856,0.000316582835842855,0.002563326131447,0.00267554858767855,0.000793758612865182,0.00072735700690872,0.00104967772301874,0.0134693319962169,0.00186148000271499,0.000883975494272982,0.000354621777011723,0.0128262011797708,0.0068394896964623,0.00222633776267325,0.00219379899521554,0.0301246098087836,0.000906024736552354,0.000215160547310684,0.00069266235721598,0.00030265408200345,0.000912781390004972,0.00624121277779505,0,0.000347127937289767,0.000162251073773613,0.00770838706888164,0.00187628506310964
"TNNC1",0.00147061185461466,0.158159562685198,0.0171861736972139,0.0890761834888573,0.000507698056604895,0.000141436511499215,0.00793194046519064,0.000457415761925536,0.000328921432842263,0.000387096016587487,0.000681519283700542,0.00425872483627014,0.000889577948579069,0.000630123704185164,0.000125645829266459,0.000424589805077174,0.0238975072049051,0.0012896865873576,0.00108381752464226,0.000694499394092025,0.000384510272383734,0.00123066652958326,0.000564157513590943,0.00677379895486322,0.000811141150430772,0.0335795239490331,0.0761390369070208,0.0207593608876351,0.029956579610545,0.000909956228334055,0.00175940488747756,0.020772434896152,0.00124231111232723,0.0008797452247886,0.0169319416282953,0.0113998332318282,0.0238212665830905,0.000495932149497531,0.00308236647455705,0.0129167527302502,0.0123282578511598,0.00126542387715864,0.00109761694375527,0.0232611020200901,0.00149237664608806,0.000907978966671418,0.126262390838222,0.0125525939728496,0.0070356227986554,0.00758362585869918,0.0107503587527903,0.0017291484792439,0.00042858777978833,0,0.101053216338599,0.00171890313877836,0.0118851069065173
"UPK3B",0.0001976475669405,0.0697081269772808,0.00518159822725375,0.0559827978488067,4.01728911076373e-05,6.10272941003463e-05,0.00152767859201527,0.000156837211318465,1.65385731031792e-05,2.22925345447703e-05,0.000259274307526966,0.00173509350300557,0.0003715912976853,3.95151493107044e-05,6.03773736573724e-05,6.30186202232726e-05,0.00951196217793992,9.20363528474919e-05,0.00015738604710023,0.000207914052073926,7.5122622192006e-05,0.000321804793074805,0.000136539891899763,0.00331595808496712,0.00109217550293129,0.0222930323160261,0.0404566031752207,0.00705443523607512,0.0197191798634515,0.000652516381065963,0.00119455404434999,0.0116054665532422,0.000553723845690758,7.9748363425392e-05,0.00660308771611481,0.00770585330610375,0.00684509081463481,4.23682816724718e-05,0.000699761391979212,0.00407980385554004,0.00477322274176779,6.29606821212913e-05,8.531032233252e-05,0.0104310014938032,0.000719873412678712,9.37742432962948e-05,0.0869734065887466,0.00796895339612294,0.00616526701661275,0.00403477651641649,0.0115724755301726,7.23826449852043e-05,4.22963804950976e-05,0.052536637772763,0,4.04727290120026e-05,0.00594322733372474
"ZMYND10",0.0125951681731348,0.00177405519130385,0.00582996294141985,0.00196446049978906,0.00980741217892214,0.0122630148982491,0.0138105011159606,0.0118830468506013,0.0158234616878634,0.0163591589631498,0.0178859061907529,0.00845665207681523,0.0172431289866843,0.0166031174787251,0.0079683121593949,0.0215100671724277,0.00412135899166521,0.0154611619475762,0.0378939248768871,0.0133279653516081,0.014269523217267,0.0336327901142593,0.0422713087609028,0.0226190209167015,0.0188258500724007,0.00573968694614815,0.00480469086549302,0.00536389823764485,0.00154884961559148,0.0242302984581386,0.019918722515601,0.00463715004506033,0.0122269278832327,0.0333023897192811,0.00293137515410348,0.0020775927996541,0.00240406831283575,0.0108977779995686,0.0171658884298043,0.00246783948406886,0.00449469864926381,0.0226434511994214,0.0106982264480712,0.00275716482109372,0.0124491690047025,0.0212252667150378,0.00129636884021914,0.00394945936554172,0.00140536753522844,0.00103515325303235,0.0019660669707014,0.0168349541273421,0.0296925469706595,0.00273596789202297,0.000351027517411324,0,0.00950940467474126
"class",0.000481449383419578,0.0178401261552168,0.0343615006357195,0.0136174429289709,0.000202154206857396,0.000390878950673485,0.00232058817853025,0.000441547461987595,0.000152190199994701,0.000475189089473163,0.000778264679730548,0.00114985933959827,0.000278679557820248,0.000324874049322239,0.00058327229909804,0.000429335411372186,0.020029184806595,0.000786021348527655,0.000652978522692962,0.000664105321684757,0.00037846573650218,0.00526087499323021,0.000326325868285918,0.00228763532149525,0.000310888739522335,0.0502179863165998,0.0249998247344375,0.00501933485848592,0.0397998806011887,0.00045481008136586,0.000794617569478827,0.0136702617704282,0.000629709709046685,0.00108008933086445,0.0133431482885801,0.00932125816450451,0.0578770044321338,0.00126637765586541,0.0016154866699525,0.049275059665921,0.0232949479400975,0.000472814852326662,0.000324066059822757,0.00812418096421562,0.000691943456560686,0.000626421801209252,0.014689376853488,0.0112378726960555,0.0563806747157014,0.027277715534686,0.0380867121974538,0.00038205170637745,0.00429823699712547,0.00737796781583469,0.00898110930962853,0.00108424566335749,0
